foodId,Nama,Tipe,harga,img
395,Telur Gulung Sosis,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
396,Sayur Tahu Kuah Kuning,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
397,Tempe Teriyaki,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
398,Nasi Telur Pontianak,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
399,Telur Bacem,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
400,Papeda Gulung,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
401,Opor Telur,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
402,Bola Bola Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
403,Telur Geprek,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
404,Pempek Dos (Tanpa Ikan),tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
405,Telur Balado,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
406,Sambal Tempe,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
407,Tahu Walik,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
408,Tahu Cabe Garam,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
409,Tahu Petis,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
410,Telur Petis,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
411,Orak Arik Telur Sayuran,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
412,Omelet Mie,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
413,Pepes Telur Ikan,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
414,Tahu Lontong,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
415,Omelet Telur,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
416,Kupat Tahu Magelang,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
417,Tahu Teriyaki,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
418,Pepes Telur Asin,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
419,Tahu Jeletot,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
420,Egg Roll Korea,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
421,Chawanmushi,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
422,Mun Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
423,Tahu Isi,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
424,Telur Bumbu Bali,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
425,Tahu Bakso,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
426,Perkedel Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
427,Fuyunghai,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
428,Tahu Tek Surabaya,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
429,Tahu Bulat,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
430,Martabak Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
431,Tempe Mendoan Purwokerto,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
432,Sapo Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
433,Tahu Gejrot,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
434,Tahu Rambutan,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
435,Perkedel Tempe,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
436,Tahu Kukus,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
437,Bacem Tahu Tempe,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
438,Telur Kecap,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
439,Tahu Putih Goreng Garing,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
440,Tahu Telur,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
441,Pepes Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
442,Telur Dadar Padang,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
443,Tahu Aci Tegal,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
444,Sate Telur Puyuh,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
445,Telur Pindang,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
446,Semur Telur,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
447,Tahu Sarang Burung,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
448,Tempe Penyet,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
449,Nugget Tahu,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
450,Rendang Telur,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
451,Tahu Fantasi,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
452,Semur Telur Puyuh,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
453,Sambal Tumpang,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
454,Telur Puyuh Balado,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
455,Sayur Tempe Tahu Cabe Hijau,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
456,Tahu Guling,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
457,Tahu Gimbal Udang,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
458,Tahu Bubuk,tahu-tempe-telur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
459,Tumis Buncis Tempe,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
460,Salad Sayur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
461,Pecel Madiun,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
462,Coleslaw,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
463,Oseng Pare Telur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
464,Nasi Tim Sayuran,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
465,Oseng Tempe Cabe Ijo,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
466,Tumis Telur Tauge,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
467,Tumis Lobak Putih,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
468,Sayur Krecek,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
469,Ratatouille,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
470,Tumis Rebung,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
471,Lontong Tahu Khas Blora,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
472,Terong Goreng,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
473,Terong Balado,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
474,Tumis Pakis,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
475,Asinan Betawi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
476,Capcay Goreng Jawa,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
477,Rendang Jamur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
478,Tumis Brokoli Kembang Kol,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
479,Tumis Cuciwis Saus Tiram,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
480,Buntil Daun Pepaya,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
481,Sayur Asem Jawa Timur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
482,Sayur Bening Sawi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
483,Sayur Pepaya Muda,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
484,Ote Ote,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
485,Beberuk Terong,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
486,Sayur Asem Jakarta,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
487,Lontong Sayur Betawi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
488,Oseng Tempe Toge,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
489,Oseng Tahu Tempe Kecap,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
490,Oseng Labu Siam,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
491,Oseng Tempe Pare,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
492,Kimchi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
493,Nugget Sayur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
494,Gulai Pakis,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
495,Sayur Rebung Santan,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
496,Brambang Asem,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
497,Toge Goreng Bogor,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
498,Semur Terong,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
499,Gado Gado Padang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
500,Tumis Genjer,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
501,Tahu Tauco,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
502,Tempe Mendol,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
503,Perkedel Daging,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
504,Rolade Tahu Daun Singkong,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
505,Kangkung Saus Tiram,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
506,Kangkung Tauco,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
507,Bakwan Tahu,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
508,Tumis Pakcoy,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
509,Kering Kentang Tempe Pedas,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
510,Urap Bali,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
511,Semur Jengkol Betawi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
512,Onion Rings,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
513,Gudeg Asli Jogja Komplit (Gudeg Kering),sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
514,Kering Tempe (Orek Tempe),sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
515,Lontong Sayur Padang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
516,Urap Sayur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
517,Plecing Kangkung,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
518,Tumis Bunga Pepaya,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
519,Mashed Potato,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
520,Sayur Nangka Kapau,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
521,Perkedel Kentang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
522,Sayur Lodeh,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
523,Tempe Balado,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
524,Kangkung Belacan,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
525,Pepes Jamur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
526,Ketoprak,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
527,Bakwan Udang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
528,Tumis Jamur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
529,Tumis Capcay,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
530,Tumis Jantung Pisang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
531,Lodeh Terong Santan,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
532,Botok,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
533,Acar Timun,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
534,Tumis Pare,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
535,Tumis Bokcoy,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
536,Sayur Asem Jawa Tengah,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
537,Sayur Bobor Bayam,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
538,Pecel Sayur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
539,Karedok,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
540,Tumis Oncom Leunca (Ulukutek Leunca),sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
541,Tumis Labu Siam,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
542,Tumis Buncis Udang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
543,Salad Buah (Fruit),sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
544,Bakwan Dadar Jagung,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
545,Gado Gado Betawi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
546,Bakwan Sayur (Bala Bala),sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
547,Tumis Baby Kailan,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
548,Sayur Asem Sunda,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
549,Jamur Krispi,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
550,Rendang Jengkol,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
551,Burgo,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
552,Sayur Oyong Bening Soun,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
553,Sayur Bayam Bening,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
554,Jengkol Balado,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
555,Gulai Daun Singkong,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
556,Pecel Terong,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
557,Jamur Enoki Krispi Goreng,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
558,Rujak Es Krim,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
559,Tumis Kacang Panjang,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
560,Rujak Cingur,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
561,Tumis Sawi Putih,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
562,Semur Tahu,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
563,Terong Bakar,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
564,Trancam,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
565,Tumis Kembang Turi Teri,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
566,Tumis Tauge,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
567,Tumis Jamur Kancing,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
568,Sayur Katuk Kuah Santan,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
569,Tumis Kangkung,sayur,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
570,Sambal Oncom,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
571,Sambal Cumi,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
572,Sambal Soto,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
573,Sambal Tuk Tuk,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
574,Sambal Nanas,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
575,Sambal Pencok Kacang Panjang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
576,Sambal Belut,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
577,Sambal Pecak,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
578,Sambal Embe,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
579,Sambal Dabu Dabu,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
580,Sambal Kemangi,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
581,Sambal Bajak,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
582,Sambal Lalapan,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
583,Sambal Kencur,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
584,Sambal Pecel,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
585,Sambal Tahu Goreng,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
586,Sambal Bada,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
587,Sambal Petis,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
588,Sambal Matah Kecombrang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
589,Sambal Korek,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
590,Sambal Terong,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
591,Sambal Bawang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
592,Sambal Teri,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
593,Sambal Tomat,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
594,Sambal Ijo,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
595,Sambal Cibiuk,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
596,Sambal Pete,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
597,Sambal Kecap,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
598,Sambal Mangga Muda (Pencit),sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
599,Sambal Terasi,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
600,Balado Kentang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
